rckt_info,CG,CP,Cna,Cn,Cma,Cm,Cm (Barrowman),SM,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___100%___com_canard,1.028810343560159,1.0960450990422896,0.2990183882869134,0.5980367765738268,-0.3949789434406959,-0.7899578868813918,0.04020321090447488,1.320918575287439,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___100%___sem_canard,1.04630086793279,1.1965206156610304,0.2651787531356912,0.5303575062713825,-0.7826146443798203,-1.5652292887596406,0.04020321090447488,2.9512720575292795,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___30%___com_canard,0.9619717184262048,0.7388870087367542,0.07307242480805196,0.1461448496161039,0.32026209576833947,0.6405241915366789,0.04020321090447488,-4.382803726708263,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___30%___sem_canard,0.9822657743137786,1.109950929444755,0.039232789656829775,0.07846557931365955,-0.09841738376332561,-0.19683476752665122,0.04020321090447488,2.508549216718592,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___40%____com_canard,0.9694073474629209,0.8451042305235696,0.09045288353719516,0.18090576707439032,0.22089539017338877,0.44179078034677755,0.04020321090447488,-2.4421044585334233,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___40%____sem_canard,0.9895027773969531,1.1657398644066697,0.05661324838597298,0.11322649677194596,-0.19601874227311225,-0.3920374845462245,0.04020321090447488,3.4624182123716407,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___50%___com_canard,0.97817503577789,0.9291921084786601,0.11279918761752211,0.22559837523504422,0.10855077419413128,0.21710154838826257,0.04020321090447488,-0.9623364891793699,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___50%___sem_canard,0.998002930854189,1.1951222871232323,0.07895955246629993,0.15791910493259986,-0.30578499319152835,-0.6115699863830567,0.04020321090447488,3.8726789050892596,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___60%___sem_canard,1.0073649179252926,1.2085598155377297,0.1062717018978106,0.2125434037956212,-0.42006530810273957,-0.8401306162054791,0.04020321090447488,3.9527484796156607,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___70%___com_canard,0.9981218558976457,1.0350380209660666,0.17238933183172728,0.34477866366345455,-0.1250285467570693,-0.2500570935141386,0.04020321090447488,0.7252684689277187,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___70%___sem_canard,1.01720328182744,1.2124437861375403,0.1385496966805051,0.2770993933610102,-0.5314442564226574,-1.0628885128453147,0.04020321090447488,3.8357662929292813,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___80%___com_canard,1.0085591142235437,1.0648857706016388,0.2096331719656056,0.4192663439312112,-0.23198301852174424,-0.4639660370434885,0.04020321090447488,1.1066140742258366,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___80%___sem_canard,1.0271666193830165,1.210451713328264,0.17579353681438342,0.35158707362876684,-0.6330124736737052,-1.2660249473474103,0.04020321090447488,3.60088593212667,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___80%_do_tamanho___com_canard,1.0085591142235437,1.0648857706016388,0.2096331719656056,0.4192663439312112,-0.23198301852174424,-0.4639660370434885,0.04020321090447488,1.1066140742258366,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___90%___com_canard,1.018875566825428,1.0843203896695592,0.25184285745066753,0.5036857149013351,-0.3238076854699167,-0.6476153709398333,0.04020321090447488,1.2857529045998297,
./csvRunner/GVT-A33/T-altura:1.21___3_aletas___90%___sem_canard,1.0369499229917003,1.204718666600265,0.21800322229944535,0.4360064445988907,-0.7185486583064159,-1.4370973166128318,0.04020321090447488,3.296046043390268,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___100%___com_canard,1.06765355381244,1.1233091827451904,0.3817824774733095,0.763564954946619,-0.4174527288660241,-0.8349054577320482,0.04020321090447488,1.093430823826136,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___100%___sem_canard,1.0831875349124038,1.202536502608671,0.34794284232208733,0.6958856846441747,-0.8158471325824395,-1.631694265164879,0.04020321090447488,2.344773432146702,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___30%___sem_canard,0.9899475818019703,1.1443520712257744,0.04668155768360542,0.09336311536721084,-0.1416078994036337,-0.2832157988072674,0.04020321090447488,3.0334870220786665,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___40%___com_canard,0.9823101778067661,0.904565686047882,0.10369513780701854,0.20739027561403708,0.1583836107401592,0.3167672214803184,0.04020321090447488,-1.5273966946735578,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___40%___sem_canard,1.0020630582790708,1.1932241020108805,0.06985550265579636,0.13971100531159272,-0.26235070330240146,-0.5247014066048029,0.04020321090447488,3.7556197196819183,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___50%___com_canard,0.9965093896961983,0.9860328394404559,0.13349020991412114,0.2669804198282423,0.02747577392563625,0.0549515478512725,0.04020321090447488,-0.20582613469041935,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___60%___com_canard,1.0115785295174442,1.0420535729648968,0.16990640915613536,0.3398128183122707,-0.10172701770204079,-0.20345403540408158,0.04020321090447488,0.5987238398320738,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___70%___com_canard,1.026763722846409,1.0790749990724129,0.21294373553306134,0.4258874710661227,-0.218847909038646,-0.437695818077292,0.04020321090447488,1.0277264484480126,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___70%___sem_canard,1.0447656304747224,1.2246311877391307,0.17910410038183916,0.3582082007636783,-0.6329009592047157,-1.2658019184094313,0.04020321090447488,3.5337044649196137,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___80%___sem_canard,1.058684436580776,1.2199445281558188,0.22876255389367695,0.4575251077873539,-0.7247597326097253,-1.4495194652194505,0.04020321090447488,3.1681746871324723,
./csvRunner/GVT-A33/T-altura:1.21___4_aletas___90%___sem_canard,1.0715887210981694,1.2122239788590297,0.2850421345404262,0.5700842690808524,-0.7875633411355335,-1.575126682271067,0.04020321090447488,2.7629716652428344,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___100%____com_canard,1.0747778356899031,1.1255266064623526,0.3929103487090424,0.7858206974180848,-0.3917429709382783,-0.7834859418765566,0.04052588742968468,0.9970288953329948,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___100%___sem_canard,1.0955920259579406,1.2314968731739129,0.3477908351740795,0.695581670348159,-0.9286141516198168,-1.8572283032396335,0.04052588742968468,2.6700362910800055,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___30%____sem_canard,0.9862150869201776,1.130338858391043,0.03908078250882195,0.0781615650176439,-0.11065755927709331,-0.22131511855418662,0.04052588742968468,2.831508280370637,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___30%___com_canard,0.9659391387120324,0.7490401575035563,0.07292041766004413,0.14584083532008826,0.3107340726868396,0.6214681453736792,0.04052588742968468,-4.261276644567309,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___40%____sem_canard,0.993953024386734,1.189236873445702,0.05646124123796516,0.11292248247593031,-0.21662020651467115,-0.4332404130293423,0.04052588742968468,3.8366178597046736,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___40%___com_canard,0.9738588054404241,0.8592561572663341,0.09030087638918734,0.18060175277837467,0.20331472626015779,0.40662945252031557,0.04052588742968468,-2.251525504402555,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___50%___com_canard,0.9832256042957025,0.946601354411076,0.11264718046951429,0.22529436093902858,0.08105340837552286,0.1621068167510457,0.04052588742968468,-0.7195333965545488,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___50%___sem_canard,1.0030723655243157,1.2205199282796482,0.07880754531829211,0.15761509063658422,-0.3366701111236352,-0.6733402222472704,0.04052588742968468,4.272054278100835,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___60%____sem_canard,1.0131547396658964,1.2351612192298855,0.10611969474980278,0.21223938949960555,-0.462853827972669,-0.925707655945338,0.04052588742968468,4.36162042365401,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___60%_do_tamanho___com_canard,0.9936241137985331,1.01115606722898,0.13995932990102494,0.2799186598020499,-0.048207474537943766,-0.09641494907588753,0.04052588742968468,0.3444391636630059,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___70%____sem_canard,1.0237960690776826,1.2398420981130605,0.13839768953249726,0.2767953790649945,-0.5874316552292164,-1.1748633104584327,0.04052588742968468,4.244519234486795,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___70%___com_canard,1.004650289402719,1.0568967913400964,0.17223732468371944,0.3444746493674389,-0.1767936683256711,-0.3535873366513422,0.04052588742968468,1.0264538691036829,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___80%___com_canard,1.0159306558484413,1.0882136359477506,0.20948116481759776,0.41896232963519553,-0.2974837498563956,-0.5949674997127912,0.04052588742968468,1.4200978408508689,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___80%___sem_canard,1.0346258631124172,1.238399975214486,0.17564152966637558,0.35128305933275117,-0.7031669303735731,-1.4063338607471463,0.04052588742968468,4.003420669981707,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___90%____com_canard,1.0271359221783596,1.1087789393688352,0.2516908503026597,0.5033817006053194,-0.403709242002858,-0.807418484005716,0.04052588742968468,1.6039885499111124,
./csvRunner/GVT-A33/T-altura:1.24___3_aletas___90%____sem_canard,1.0453205365129083,1.2330604620104484,0.21785121515143752,0.43570243030287503,-0.8035239862883977,-1.6070479725767954,0.04052588742968468,3.6884071806982326,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___30%____com_canard,0.9678526916385544,0.7441361468167654,0.0916490640705605,0.183298128141121,0.4028175235759637,0.8056350471519274,0.04052588742968468,-4.39521699060489,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___30%___sem_canard,0.994394723848804,1.166391151023553,0.0465295505355976,0.0930591010711952,-0.15722822102494524,-0.3144564420498905,0.04052588742968468,3.379104659621787,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___40%____com_canard,0.9812385377562598,0.8606962382679019,0.11482300904275144,0.2296460180855029,0.27192592424726475,0.5438518484945295,0.04052588742968468,-2.3682180646042816,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___40%____sem_canard,1.0073554431789282,1.21801648454209,0.06970349550778854,0.13940699101557708,-0.28848351572344205,-0.5769670314468841,0.04052588742968468,4.138723798883335,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___50%___com_canard,0.9965518736246992,0.9511137906695791,0.14461808114985403,0.28923616229970806,0.12909957501173586,0.2581991500234717,0.04052588742968468,-0.8926931818294712,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___60%____com_canard,1.0128928539224482,1.016749904782067,0.18103428039186825,0.3620685607837365,-0.013718240212296956,-0.02743648042459391,0.04052588742968468,0.07577703064083964,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___60%___sem_canard,1.037709264634819,1.2518055682561942,0.13591476685690534,0.2718295337138107,-0.571686624589871,-1.143373249179742,0.04052588742968468,4.206214216529965,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___70%____com_canard,1.0294631378330221,1.0625549174542512,0.22407160676879426,0.4481432135375885,-0.14567638959857857,-0.29135277919715713,0.04052588742968468,0.6501331949160926,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___70%____sem_canard,1.0534203118519994,1.2526294506661517,0.17895209323383135,0.3579041864676627,-0.7003711666424646,-1.4007423332849291,0.04052588742968468,3.9137355366238187,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___80%___com_canard,1.0456073828598336,1.093483483774226,0.273730060280632,0.547460120561264,-0.2574681333850346,-0.5149362667700692,0.04052588742968468,0.9405913735637019,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___90%____com_canard,1.0608278700519476,1.1134976872847846,0.3300096409273813,0.6600192818547626,-0.34148423325578287,-0.6829684665115657,0.04052588742968468,1.0347704760871717,
./csvRunner/GVT-A33/T-altura:1.24___4_aletas___90%____sem_canard,1.0827558229501466,1.2409599792004737,0.28489012739241837,0.5697802547848367,-0.8854774504551229,-1.7709549009102459,0.04052588742968468,3.1081366650358966,
./csvRunner/GVT-A33/T-altura:1.25___4_aletas___30%___com_canard,0.9698385816278832,0.7931567953487855,0.0805211928348276,0.1610423856696552,0.2795015360192735,0.559003072038547,0.04020321090447488,-3.471154936720976,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___100%____com_canard,1.0472302772257838,1.1470111623554824,0.2990740157791798,0.5981480315583596,-0.5862842831776034,-1.1725685663552068,0.04052588742968468,1.9603317314282638,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___100%___sem_canard,1.1080211741127581,1.260590053061825,0.34799846981435373,0.6959969396287075,-1.0430989472606413,-2.0861978945212827,0.04052588742968468,2.9974239479187994,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___30%____sem_canard,0.9907797833620331,1.1458924268257227,0.0392884171490962,0.0785768342981924,-0.11972750965619776,-0.23945501931239552,0.029798605454792702,3.0473996751216026,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___30%___com_canard,0.9700586834343166,0.7622123287753916,0.07312805230031838,0.14625610460063676,0.2986129488001648,0.5972258976003296,0.04052588742968468,-4.083425435342337,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___40%____com_canard,0.9784527752235922,0.8754069514343077,0.09050851102946159,0.18101702205892317,0.1832323001762753,0.3664646003525506,0.04052588742968468,-2.0244759094161986,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___40%____sem_canard,0.9985502226590597,1.2138230132480672,0.056668875878239405,0.11333775175647881,-0.2396712583467719,-0.4793425166935438,0.04052588742968468,4.229327909410756,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___50%___com_canard,0.9884071912152252,0.9653337192096092,0.11285481510978854,0.22570963021957707,0.0511582007295615,0.102316401459123,0.04052588742968468,-0.45330986258577693,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___50%___sem_canard,1.0082765228264603,1.2465549582882702,0.07901517995856636,0.1580303599171327,-0.3698941740326238,-0.7397883480652476,0.04052588742968468,4.681305215359724,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___50%_do_tamanho___com_canard,0.9884071912152252,0.9653337192096092,0.11285481510978854,0.22570963021957707,0.0511582007295615,0.102316401459123,0.04052588742968468,-0.45330986258577693,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___60%____sem_canard,1.01948879457395,1.2596185032957952,0.10632732939007702,0.21265465878015405,-0.5016178906799782,-1.0032357813599564,0.029798605454792702,4.71767600632309,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___60%___com_canard,0.999491036596179,1.031988352952187,0.1401669645412992,0.2803339290825984,-0.08949018053752353,-0.17898036107504706,0.04052588742968468,0.6384541523773662,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___70%____com_canard,1.0112832496007476,1.0793900016616313,0.17244495932399367,0.34488991864798735,-0.23074000174515574,-0.4614800034903115,0.04052588742968468,1.338050138720703,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___70%____sem_canard,1.0304955223626333,1.2675528298538832,0.1386053241727715,0.277210648345543,-0.6455285845255219,-1.2910571690510437,0.04052588742968468,4.657314489022591,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___80%___com_canard,1.0233927677015,1.112009153372215,0.209688799457872,0.419377598915744,-0.3650660810135165,-0.730132162027033,0.04052588742968468,1.7409898952989185,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___80%___sem_canard,1.0421770706156819,1.2665972635794187,0.17584916430664982,0.35169832861329964,-0.775326196192735,-1.55065239238547,0.04052588742968468,4.409041119130389,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___80%_do_tamanho___com_canard,1.0233927677015,1.112009153372215,0.209688799457872,0.419377598915744,-0.3650660810135165,-0.730132162027033,0.04052588742968468,1.7409898952989185,
./csvRunner/GVT-A33/T-altura:1.27___3_aletas___90%____sem_canard,1.0453205365129083,1.2330604620104484,0.21785121515143752,0.43570243030287503,-0.8035239862883977,-1.6070479725767954,0.04052588742968468,3.6884071806982326,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___30%____com_canard,0.9724410213662614,0.7570664668657435,0.09185669871083475,0.1837133974216695,0.3886757477943877,0.7773514955887754,0.04052588742968468,-4.231327200403102,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___30%___sem_canard,0.9989888602337715,1.1899283354502925,0.046737185175871845,0.09347437035174369,-0.17532364657324823,-0.35064729314649645,0.04052588742968468,3.7512667036644594,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___40%____com_canard,0.9866211980343822,0.8768550016197135,0.1150306436830257,0.2300612873660514,0.24806436597675374,0.4961287319535075,0.04052588742968468,-2.1565068057891685,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___40%____sem_canard,1.0127782266755352,1.2435426187199135,0.06991113014806279,0.13982226029612557,-0.31695480247059166,-0.6339096049411833,0.04052588742968468,4.533681572581106,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___50%___com_canard,1.0028900667101635,0.9699904886497082,0.1448257157901283,0.2896514315802566,0.09360913441647618,0.18721826883295237,0.04052588742968468,-0.646357132818375,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___60%____com_canard,1.02030762205759,1.0377863683526916,0.18124191503214251,0.36248383006428503,-0.06223735659892298,-0.12447471319784596,0.04052588742968468,0.3433938368389312,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___60%___sem_canard,1.0190656609427224,1.2621861340999079,0.10632732939007702,0.21265465878015405,-0.507865434790873,-1.015730869581746,0.04052588742968468,4.776433657312091,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___70%____com_canard,1.0380354657221396,1.0852690036755934,0.22427924140906852,0.44855848281813704,-0.20812381259856735,-0.4162476251971347,0.04052588742968468,0.9279673468262055,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___70%____sem_canard,1.0621480357900586,1.2808435589910205,0.1791597278741056,0.3583194557482112,-0.7697726998815225,-1.539545399763045,0.04052588742968468,4.296572165048369,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___80%___semcanard,1.0785559192948893,1.2769800354543595,0.22881818138594334,0.4576363627718867,-0.8920048212715745,-1.784009642543149,0.04052588742968468,3.898312694685073,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___90%____com_canard,1.0271359221783596,1.1087789393688352,0.2516908503026597,0.5033817006053194,-0.403709242002858,-0.807418484005716,0.04052588742968468,1.6039885499111124,
./csvRunner/GVT-A33/T-altura:1.27___4_aletas___90%____sem_canard,1.0827558229501466,1.2409599792004737,0.28489012739241837,0.5697802547848367,-0.8854774504551229,-1.7709549009102459,0.04052588742968468,3.1081366650358966,
./csvRunner/GVT-A33/T-altura:_1.12____aletas____30%_do_tamanho___com_canard,5.144462658124878,3.5468005185778706,0.04450197179047462,0.08900394358094924,1.3968392036312425,2.793678407262485,0.04049320003534229,-31.38825421506891,
